seq1,seq2,name_name_jac_qgm_3_qgm_3
french roast (los angeles),french roast (los angeles),1.0
french roast (los angeles),french roast (los angeles),1.0
french roast (californian),french roast (californian),1.0
french roast (californian),french roast (californian),1.0
french roast (las vegas),french roast (las vegas),1.0
french roast (las vegas),french roast (las vegas),1.0
hard rock,hard rock,1.0
hard rock,hard rock,1.0
hard rock (new york),hard rock (new york),1.0
hard rock (new york),hard rock (new york),1.0
hard rock (new york city),hard rock (new york city),1.0
hard rock (new york city),hard rock (new york city),1.0
hard rock (los angeles),hard rock (los angeles),1.0
hard rock (los angeles),hard rock (los angeles),1.0
hard rock (californian),hard rock (californian),1.0
hard rock (californian),hard rock (californian),1.0
hard rock (las vegas),hard rock (las vegas),1.0
hard rock (las vegas),hard rock (las vegas),1.0
hi-life,hi-life,1.0
hi-life,hi-life,1.0
hi-life restaurant,hi-life restaurant,1.0
hi-life restaurant,hi-life restaurant,1.0
hi-life (new york),hi-life (new york),1.0
hi-life (new york),hi-life (new york),1.0
hi-life (new york city),hi-life (new york city),1.0
hi-life (new york city),hi-life (new york city),1.0
hi-life (los angeles),hi-life (los angeles),1.0
hi-life (los angeles),hi-life (los angeles),1.0
hi-life (californian),hi-life (californian),1.0
hi-life (californian),hi-life (californian),1.0
hi-life (las vegas),hi-life (las vegas),1.0
hi-life (las vegas),hi-life (las vegas),1.0
hi-life restaurant (new york),hi-life restaurant (new york),1.0
hi-life restaurant (new york),hi-life restaurant (new york),1.0
hi-life restaurant (new york city),hi-life restaurant (new york city),1.0
hi-life restaurant (new york city),hi-life restaurant (new york city),1.0
hi-life restaurant (los angeles),hi-life restaurant (los angeles),1.0
hi-life restaurant (los angeles),hi-life restaurant (los angeles),1.0
hi-life restaurant (californian),hi-life restaurant (californian),1.0
hi-life restaurant (californian),hi-life restaurant (californian),1.0
hi-life restaurant (las vegas),hi-life restaurant (las vegas),1.0
hi-life restaurant (las vegas),hi-life restaurant (las vegas),1.0
new york kom tang soot bul house (new york),york kom tang soot bul house (new york),0.902439024390244
york kom tang soot bul house (new york),new york kom tang soot bul house (new york),0.902439024390244
new york kom tang soot bul house (new york city),york kom tang soot bul house (new york city),0.9111111111111112
york kom tang soot bul house (new york city),new york kom tang soot bul house (new york city),0.9111111111111112
new (new york city),new york (new york city),0.9
new york (new york city),new (new york city),0.9
new (new york city),new york (new york city),0.9
new york (new york city),new (new york city),0.9
two two two,two two,1.0
two two,two two two,1.0
two two two,two two,1.0
two two,two two two,1.0
two,two,1.0
two,two,1.0
two,two,1.0
two,two,1.0
two two,two two,1.0
two two,two two,1.0
two,two,1.0
two,two,1.0
two two two (new york),two two (new york),1.0
two two (new york),two two two (new york),1.0
two two two (new york),two two (new york),1.0
two two (new york),two two two (new york),1.0
two two two (new york city),two (new york city),0.9130434782608696
two (new york city),two two two (new york city),0.9130434782608696
two two two (new york city),two two (new york city),1.0
two two (new york city),two two two (new york city),1.0
two two two (new york city),two (new york city),0.9130434782608696
two (new york city),two two two (new york city),0.9130434782608696
two two two (new york city),two two (new york city),1.0
two two (new york city),two two two (new york city),1.0
two two two (new york city),two (new york city),0.9130434782608696
two (new york city),two two two (new york city),0.9130434782608696
two two two (los angeles),two (los angeles),0.9047619047619048
two (los angeles),two two two (los angeles),0.9047619047619048
two two two (los angeles),two two (los angeles),1.0
two two (los angeles),two two two (los angeles),1.0
two two two (los angeles),two (los angeles),0.9047619047619048
two (los angeles),two two two (los angeles),0.9047619047619048
two two two (los angeles),two two (los angeles),1.0
two two (los angeles),two two two (los angeles),1.0
two two two (los angeles),two (los angeles),0.9047619047619048
two (los angeles),two two two (los angeles),0.9047619047619048
two two two (californian),two (californian),0.9047619047619048
two (californian),two two two (californian),0.9047619047619048
two two two (californian),two two (californian),1.0
two two (californian),two two two (californian),1.0
two two two (californian),two (californian),0.9047619047619048
two (californian),two two two (californian),0.9047619047619048
two two two (californian),two two (californian),1.0
two two (californian),two two two (californian),1.0
two two two (californian),two (californian),0.9047619047619048
two (californian),two two two (californian),0.9047619047619048
two two two (las vegas),two two (las vegas),1.0
two two (las vegas),two two two (las vegas),1.0
two two two (las vegas),two two (las vegas),1.0
two two (las vegas),two two two (las vegas),1.0
two (new york),two (new york),1.0
two (new york),two (new york),1.0
two (new york),two (new york),1.0
two (new york),two (new york),1.0
two (new york city),two two (new york city),0.9130434782608696
two two (new york city),two (new york city),0.9130434782608696
two (new york city),two (new york city),1.0
two (new york city),two (new york city),1.0
two (new york city),two two (new york city),0.9130434782608696
two two (new york city),two (new york city),0.9130434782608696
two (new york city),two (new york city),1.0
two (new york city),two (new york city),1.0
two (los angeles),two two (los angeles),0.9047619047619048
two two (los angeles),two (los angeles),0.9047619047619048
two (los angeles),two (los angeles),1.0
two (los angeles),two (los angeles),1.0
two (los angeles),two two (los angeles),0.9047619047619048
two two (los angeles),two (los angeles),0.9047619047619048
two (los angeles),two (los angeles),1.0
two (los angeles),two (los angeles),1.0
two (californian),two two (californian),0.9047619047619048
two two (californian),two (californian),0.9047619047619048
two (californian),two (californian),1.0
two (californian),two (californian),1.0
two (californian),two two (californian),0.9047619047619048
two two (californian),two (californian),0.9047619047619048
two (californian),two (californian),1.0
two (californian),two (californian),1.0
two (las vegas),two (las vegas),1.0
two (las vegas),two (las vegas),1.0
two (las vegas),two (las vegas),1.0
two (las vegas),two (las vegas),1.0
two two (new york),two two (new york),1.0
two two (new york),two two (new york),1.0
two two (new york city),two (new york city),0.9130434782608696
two (new york city),two two (new york city),0.9130434782608696
two two (new york city),two two (new york city),1.0
two two (new york city),two two (new york city),1.0
two two (new york city),two (new york city),0.9130434782608696
two (new york city),two two (new york city),0.9130434782608696
two two (los angeles),two (los angeles),0.9047619047619048
two (los angeles),two two (los angeles),0.9047619047619048
two two (los angeles),two two (los angeles),1.0
two two (los angeles),two two (los angeles),1.0
two two (los angeles),two (los angeles),0.9047619047619048
two (los angeles),two two (los angeles),0.9047619047619048
two two (californian),two (californian),0.9047619047619048
two (californian),two two (californian),0.9047619047619048
two two (californian),two two (californian),1.0
two two (californian),two two (californian),1.0
two two (californian),two (californian),0.9047619047619048
two (californian),two two (californian),0.9047619047619048
two two (las vegas),two two (las vegas),1.0
two two (las vegas),two two (las vegas),1.0
two (new york),two (new york),1.0
two (new york),two (new york),1.0
two (new york city),two two (new york city),0.9130434782608696
two two (new york city),two (new york city),0.9130434782608696
two (new york city),two (new york city),1.0
two (new york city),two (new york city),1.0
two (los angeles),two two (los angeles),0.9047619047619048
two two (los angeles),two (los angeles),0.9047619047619048
two (los angeles),two (los angeles),1.0
two (los angeles),two (los angeles),1.0
two (californian),two two (californian),0.9047619047619048
two two (californian),two (californian),0.9047619047619048
two (californian),two (californian),1.0
two (californian),two (californian),1.0
two (las vegas),two (las vegas),1.0
two (las vegas),two (las vegas),1.0
two two (new york city),two (new york city),0.9130434782608696
two (new york city),two two (new york city),0.9130434782608696
two two (los angeles),two (los angeles),0.9047619047619048
two (los angeles),two two (los angeles),0.9047619047619048
two two (californian),two (californian),0.9047619047619048
two (californian),two two (californian),0.9047619047619048
stringer's fish camp and oyster bar (new york),stringer's fish camp and oyster (new york),0.9166666666666666
stringer's fish camp and oyster (new york),stringer's fish camp and oyster bar (new york),0.9166666666666666
stringer's fish camp and oyster bar (new york city),stringer's fish camp and oyster (new york city),0.9245283018867924
stringer's fish camp and oyster (new york city),stringer's fish camp and oyster bar (new york city),0.9245283018867924
stringer's fish camp and oyster bar (los angeles),stringer's fish camp and oyster (los angeles),0.9183673469387756
stringer's fish camp and oyster (los angeles),stringer's fish camp and oyster bar (los angeles),0.9183673469387756
stringer's fish camp and oyster bar (californian),stringer's fish camp and oyster (californian),0.9215686274509804
stringer's fish camp and oyster (californian),stringer's fish camp and oyster bar (californian),0.9215686274509804
stringer's fish camp and oyster bar (las vegas),stringer's fish camp and oyster (las vegas),0.9183673469387756
stringer's fish camp and oyster (las vegas),stringer's fish camp and oyster bar (las vegas),0.9183673469387756
fish camp and oyster (new york city),fish camp and oyster bar (new york city),0.9047619047619048
fish camp and oyster bar (new york city),fish camp and oyster (new york city),0.9047619047619048
fish camp and oyster (californian),fish camp and oyster bar (californian),0.9
fish camp and oyster bar (californian),fish camp and oyster (californian),0.9
center stage plaza,center stage plaza,1.0
center stage plaza,center stage plaza,1.0
center stage plaza (new york),center stage plaza (new york),1.0
center stage plaza (new york),center stage plaza (new york),1.0
center stage plaza (new york city),center stage plaza (new york city),1.0
center stage plaza (new york city),center stage plaza (new york city),1.0
center stage plaza (los angeles),center stage plaza (los angeles),1.0
center stage plaza (los angeles),center stage plaza (los angeles),1.0
center stage plaza (californian),center stage plaza (californian),1.0
center stage plaza (californian),center stage plaza (californian),1.0
center stage plaza (las vegas),center stage plaza (las vegas),1.0
center stage plaza (las vegas),center stage plaza (las vegas),1.0
golden nugget,golden nugget,1.0
golden nugget,golden nugget,1.0
golden nugget (new york),golden nugget (new york),1.0
golden nugget (new york),golden nugget (new york),1.0
golden nugget (new york city),golden nugget (new york city),1.0
golden nugget (new york city),golden nugget (new york city),1.0
golden nugget (los angeles),golden nugget (los angeles),1.0
golden nugget (los angeles),golden nugget (los angeles),1.0
golden nugget (californian),golden nugget (californian),1.0
golden nugget (californian),golden nugget (californian),1.0
golden nugget (las vegas),golden nugget (las vegas),1.0
golden nugget (las vegas),golden nugget (las vegas),1.0
kyo-ya. sheraton palace,kyo-ya. sheraton palace,1.0
kyo-ya. sheraton palace,kyo-ya. sheraton palace,1.0
kyo-ya. sheraton palace (new york),kyo-ya. sheraton palace (new york),1.0
kyo-ya. sheraton palace (new york),kyo-ya. sheraton palace (new york),1.0
kyo-ya. sheraton palace (new york city),kyo-ya. sheraton palace (new york city),1.0
kyo-ya. sheraton palace (new york city),kyo-ya. sheraton palace (new york city),1.0
