seq1,seq2,authors_authors_jac_qgm_3_qgm_3
"ling lin, tore risch","t. risch, l. lin",0.18181818181818185
"l. lin, t. risch","tore risch, ling lin",0.1875
"ling lin, t. risch","tore risch, l. lin",0.18181818181818185
"l. lin, tore risch","t. risch, ling lin",0.1875
"l. lin, tore risch","t. risch, ling lin",0.1875
"t. risch, l. lin","ling lin, tore risch",0.18181818181818185
"per-&#197;ke larson, weiye zhang","w. zhang, p. larson",0.1956521739130435
"p. larson, weiye zhang","w. zhang, per-&#197;ke larson",0.1956521739130435
"w. zhang, p. larson","per-&#197;ke larson, weiye zhang",0.1956521739130435
"per-&#197;ke larson, weiye zhang","w. zhang, p. larson",0.1956521739130435
"per-&#197;ke larson, weiye zhang","w. zhang, p. larson",0.1956521739130435
"w. zhang, per-&#197;ke larson","p. larson, weiye zhang",0.1956521739130435
"w. zhang, per-&#197;ke larson","p. larson, weiye zhang",0.1956521739130435
"weiye zhang, per-&#197;ke larson","p. larson, w. zhang",0.1956521739130435
"w. zhang, per-&#197;ke larson","p. larson, weiye zhang",0.1956521739130435
"w. zhang, p. larson","per-&#197;ke larson, weiye zhang",0.1956521739130435
"t. milo, sagit zohar","s. zohar, tova milo",0.19444444444444445
"tova milo, sagit zohar","s. zohar, t. milo",0.19444444444444445
"s. zohar, t. milo","tova milo, sagit zohar",0.19444444444444445
"sagit zohar, tova milo","t. milo, s. zohar",0.19444444444444445
"s. zohar, t. milo","tova milo, sagit zohar",0.19444444444444445
"t. milo, s. zohar","sagit zohar, tova milo",0.19444444444444445
"sagit zohar, tova milo","t. milo, s. zohar",0.19444444444444445
"p. m. chen, w. t. ng","wee teck ng, peter m. chen",0.16279069767441862
"w. t. ng, p. m. chen","peter m. chen, wee teck ng",0.16279069767441862
"p. m. chen, wee teck ng","w. t. ng, peter m. chen",0.16279069767441862
"peter m. chen, wee t. ng","w. teck ng, p. m. chen",0.16279069767441862
"peter m. chen, w. t. ng","wee teck ng, p. m. chen",0.16279069767441862
"sin y. lee, tok w. ling","t. w. ling, s. yeung lee",0.19047619047619047
"s. yeung lee, t. wang ling","tok w. ling, sin y. lee",0.1111111111111111
"tok wang ling, sin yeung lee","s. y. lee, t. w. ling",0.1111111111111111
"sin y. lee, tok wang ling","t. w. ling, s. yeung lee",0.17777777777777778
"s. yeung lee, t. wang ling","tok w. ling, sin y. lee",0.1111111111111111
"s. yeung lee, tok wang ling","tok w. ling, sin y. lee",0.18604651162790695
"tok w. ling, s. y. lee","sin yeung lee, tok wang ling",0.18604651162790695
"t. wang ling, s. yeung lee","sin y. lee, tok w. ling",0.1111111111111111
"sin y. lee, t. w. ling","tok wang ling, s. yeung lee",0.1111111111111111
"c. kalus, peter dadam","p. dadam, christian kalus",0.19047619047619047
"peter dadam, christian kalus","c. kalus, p. dadam",0.19047619047619047
"c. kalus, p. dadam","peter dadam, christian kalus",0.19047619047619047
"christian kalus, peter dadam","p. dadam, c. kalus",0.19047619047619047
"c. kalus, p. dadam","peter dadam, christian kalus",0.19047619047619047
"christian kalus, p. dadam","peter dadam, c. kalus",0.19047619047619047
"i. singh mumick, a. gupta","ashish gupta, inderpal s. mumick",0.17307692307692307
"a. gupta, inderpal s. mumick","i. singh mumick, ashish gupta",0.17307692307692307
"a. gupta, i. singh mumick","inderpal s. mumick, ashish gupta",0.17307692307692307
"ashish gupta, inderpal s. mumick","i. singh mumick, a. gupta",0.17307692307692307
"a. gupta, inderpal s. mumick","i. singh mumick, ashish gupta",0.17307692307692307
"inderpal s. mumick, ashish gupta","a. gupta, i. singh mumick",0.17307692307692307
"inderpal singh mumick, a. gupta","ashish gupta, i. s. mumick",0.17307692307692307
"g. fahl, t. risch","tore risch, gustav fahl",0.1891891891891892
"g. fahl, t. risch","tore risch, gustav fahl",0.1891891891891892
"o. d?az, arturo jaime","a. jaime, oscar d?az",0.18421052631578946
"oscar d&#237;az, a. jaime","a. jaime, o. d?az",0.15
"oscar d&#237;az, a. jaime","a. jaime, o. d?az",0.15
"o. d&#237;az, a. jaime","arturo jaime, o. d?az",0.14634146341463414
"oscar d&#237;az, a. jaime","a. jaime, o. d?az",0.15
"o. d?az, arturo jaime","a. jaime, oscar d?az",0.18421052631578946
"p. shum, r. t. ng","raymond t. ng, paul shum",0.18421052631578946
"raymond t. ng, paul shum","p. shum, r. t. ng",0.18421052631578946
"p. shum, raymond t. ng","r. t. ng, paul shum",0.18421052631578946
"p. shum, r. t. ng","raymond t. ng, paul shum",0.18421052631578946
"r. t. ng, paul shum","p. shum, raymond t. ng",0.18421052631578946
"nevzat h. balkir, gultekin ozsoyoglu","g. ?zsoyoglu, n. hurkan balkir",0.1864406779661017
"n. h. balkir, g. ?zsoyoglu","gultekin ozsoyoglu, nevzat hurkan balkir",0.1864406779661017
"g. ozsoyoglu, n. h. balkir","nevzat hurkan balkir, gultekin ?zsoyoglu",0.1864406779661017
"gultekin ?zsoyoglu, n. h. balkir","nevzat hurkan balkir, g. ozsoyoglu",0.1864406779661017
"p. m. chen, w. t. ng","wee teck ng, peter m. chen",0.16279069767441862
"peter m. chen, w. t. ng","wee teck ng, p. m. chen",0.16279069767441862
"w. teck ng, p. m. chen","peter m. chen, wee t. ng",0.16279069767441862
"w. teck ng, peter m. chen","p. m. chen, wee t. ng",0.16279069767441862
"theo h&#228;rder, joachim reinert","j. reinert, t. h?rder",0.16
"joachim reinert, t. h?rder","theo h&#228;rder, j. reinert",0.16
"j. reinert, theo h&#228;rder","t. h?rder, joachim reinert",0.16
"theo h&#228;rder, j. reinert","joachim reinert, t. h?rder",0.16
"joachim reinert, t. h&#228;rder","theo h?rder, j. reinert",0.16
k. n&#248;rv&#229;g,k. n?rv?g,0.19230769230769232
"haifeng yu, a. vahdat","amin vahdat, h. yu",0.16216216216216214
"h. yu, a. vahdat","amin vahdat, haifeng yu",0.16216216216216214
"amin vahdat, h. yu","haifeng yu, a. vahdat",0.16216216216216214
"amin vahdat, haifeng yu","h. yu, a. vahdat",0.16216216216216214
"amin vahdat, h. yu","haifeng yu, a. vahdat",0.16216216216216214
"h. yu, a. vahdat","amin vahdat, haifeng yu",0.16216216216216214
"h. yu, a. vahdat","amin vahdat, haifeng yu",0.16216216216216214
"haifeng yu, amin vahdat","a. vahdat, h. yu",0.16216216216216214
"haifeng yu, amin vahdat","a. vahdat, h. yu",0.16216216216216214
"k. a. ross, z. li","zhe li, kenneth a. ross",0.1891891891891892
"zhe li, kenneth a. ross","k. a. ross, z. li",0.1891891891891892
"z. li, k. a. ross","kenneth a. ross, zhe li",0.1891891891891892
"kenneth a. ross, zhe li","z. li, k. a. ross",0.1891891891891892
"k. a. ross, zhe li","z. li, kenneth a. ross",0.1891891891891892
"changzhou wang, x. sean wang","xiaoyang s. wang, c. wang",0.17073170731707318
"xiaoyang s. wang, changzhou wang","c. wang, x. sean wang",0.1951219512195122
"xiaoyang sean wang, c. wang","changzhou wang, x. s. wang",0.1951219512195122
"xiaoyang sean wang, c. wang","changzhou wang, x. s. wang",0.1951219512195122
"xiaoyang s. wang, changzhou wang","c. wang, x. sean wang",0.1951219512195122
"xiaoyang sean wang, changzhou wang","c. wang, x. s. wang",0.17073170731707318
"thomas st?hr, e. rahm","erhard rahm, t. st?hr",0.1794871794871795
"e. rahm, thomas st&#246;hr","t. st?hr, e. rahm",0.14634146341463414
"erhard rahm, t. st?hr","t. st&#246;hr, e. rahm",0.14634146341463414
"t. st?hr, e. rahm","e. rahm, thomas st&#246;hr",0.14634146341463414
"beng chin ooi, k. tan, pin-kwang eng","p. eng, kian-lee tan, b. c. ooi",0.15
"b. c. ooi, k. tan, pin-kwang eng","p. eng, b. chin ooi, kian-lee tan",0.1896551724137931
"beng chin ooi, k. tan, pin-kwang eng","b. c. ooi, p. eng, kian-lee tan",0.1896551724137931
"p. eng, b. chin ooi, k. tan","kian-lee tan, pin-kwang eng, beng c. ooi",0.15
"pin-kwang eng, kian-lee tan, beng c. ooi","k. tan, b. chin ooi, p. eng",0.15
"b. c. ooi, kian-lee tan, p. eng","pin-kwang eng, k. tan, b. chin ooi",0.1896551724137931
"beng c. ooi, p. eng, k. tan","pin-kwang eng, kian-lee tan, b. chin ooi",0.16666666666666666
"p. eng, b. c. ooi, k. tan","pin-kwang eng, kian-lee tan, beng chin ooi",0.1896551724137931
"wolf-tilo balke, werner kie&#223;ling, ulrich g&#252;ntzer","u. g?ntzer, w. balke, w. kie?ling",0.18181818181818185
"werner kie?ling, wolf-tilo balke, u. g?ntzer","ulrich g&#252;ntzer, w. balke, w. kie&#223;ling",0.18181818181818185
"ulrich g?ntzer, w. balke, werner kie?ling","w. kie&#223;ling, wolf-tilo balke, u. g&#252;ntzer",0.19230769230769232
"h. li, a. helal","abdelsalam helal, hua li",0.13157894736842105
"hua li, a. helal","abdelsalam helal, h. li",0.13157894736842105
"a. helal, h. li","hua li, abdelsalam helal",0.13157894736842105
"h. li, a. helal","abdelsalam helal, hua li",0.13157894736842105
"a. helal, h. li","hua li, abdelsalam helal",0.13157894736842105
"hua li, abdelsalam helal","a. helal, h. li",0.13157894736842105
"hua li, a. helal","abdelsalam helal, h. li",0.13157894736842105
"hua li, a. helal","abdelsalam helal, h. li",0.13157894736842105
"hua li, abdelsalam helal","a. helal, h. li",0.13157894736842105
"quanzhong li, bongki moon","b. moon, q. li",0.10526315789473684
"quanzhong li, b. moon","bongki moon, q. li",0.13157894736842105
"b. moon, quanzhong li","q. li, b. moon",0.18181818181818185
"b. moon, quanzhong li","q. li, b. moon",0.18181818181818185
"b. moon, q. li","quanzhong li, bongki moon",0.10526315789473684
"b. moon, quanzhong li","q. li, bongki moon",0.13157894736842105
"quanzhong li, b. moon","b. moon, q. li",0.18181818181818185
"quanzhong li, bongki moon","b. moon, q. li",0.10526315789473684
"yingwei cui, j. widom","jennifer widom, y. cui",0.14634146341463414
"j. widom, yingwei cui","y. cui, jennifer widom",0.14634146341463414
"y. cui, jennifer widom","j. widom, yingwei cui",0.14634146341463414
"jennifer widom, y. cui","yingwei cui, j. widom",0.14634146341463414
"jennifer widom, yingwei cui","y. cui, j. widom",0.14634146341463414
"yingwei cui, j. widom","jennifer widom, y. cui",0.14634146341463414
"h. lu, k. tan, s. dao","son dao, hongjun lu, kian-lee tan",0.16
"son dao, hongjun lu, k. tan","h. lu, kian-lee tan, s. dao",0.16
"h. lu, son dao, k. tan","kian-lee tan, s. dao, hongjun lu",0.16
"h. lu, kian-lee tan, s. dao","son dao, hongjun lu, k. tan",0.16
"robert marek, erhard rahm","e. rahm, r. marek",0.1794871794871795
"robert marek, erhard rahm","e. rahm, r. marek",0.1794871794871795
"e. rahm, r. marek","robert marek, erhard rahm",0.1794871794871795
"ada wai-chee fu, david wai-lok cheung","d. w. cheung, a. w. fu",0.12
"ada wai-chee fu, d. wai-lok cheung","david w. cheung, ada w. fu",0.1836734693877551
"ada wai-chee fu, d. wai-lok cheung","d. w. cheung, a. w. fu",0.17777777777777778
"d. w. cheung, a. w. fu","a. wai-chee fu, david wai-lok cheung",0.1702127659574468
"a. w. fu, d. w. cheung","david wai-lok cheung, a. wai-chee fu",0.1702127659574468
"d. wai-lok cheung, ada wai-chee fu","ada w. fu, david w. cheung",0.1836734693877551
the a. team,corporate the access team microsoft,0.13636363636363635
fox d. team,corporate fox development team microsoft,0.12244897959183673
corporate fox development team microsoft,fox d. team,0.12244897959183673
corporate fox development team microsoft,fox d. team,0.12244897959183673
"zhongyang zhang, wen-chi hou","w. hou, z. zhang",0.14634146341463414
"zhongyang zhang, wen-chi hou","w. hou, z. zhang",0.14634146341463414
"w. li, chris clifton","c. clifton, wen-syan li",0.175
"c. clifton, wen-syan li","w. li, chris clifton",0.175
"w. li, c. clifton","chris clifton, wen-syan li",0.175
"chris clifton, wen-syan li","w. li, c. clifton",0.175
"chris clifton, wen-syan li","w. li, c. clifton",0.175
"w. li, c. clifton","chris clifton, wen-syan li",0.175
corporate the paradise team,p. team,0.15625
p. team,corporate the paradise team,0.15625
corporate the paradise team,p. team,0.15625
corporate the shore team,s. team,0.1724137931034483
s. team,corporate the shore team,0.1724137931034483
"chiang lee, chia-jung chen, hongjun lu","h. lu, c. chen, c. lee",0.1956521739130435
"h. lu, c. lee, c. chen","chia-jung chen, chiang lee, hongjun lu",0.1956521739130435
"ulrike jaeger, johann christoph freytag","j. c. freytag, u. jaeger",0.19642857142857145
"ulrike jaeger, johann christoph freytag","j. c. freytag, u. jaeger",0.19642857142857145
"ulrike jaeger, johann christoph freytag","j. c. freytag, u. jaeger",0.19642857142857145
"u. jaeger, j. christoph freytag","johann c. freytag, ulrike jaeger",0.19642857142857145
"u. jaeger, j. christoph freytag","johann c. freytag, ulrike jaeger",0.19642857142857145
"j. christoph freytag, ulrike jaeger","u. jaeger, johann c. freytag",0.19642857142857145
"ulrike jaeger, johann c. freytag","j. christoph freytag, u. jaeger",0.19642857142857145
"u. jaeger, johann c. freytag","j. christoph freytag, ulrike jaeger",0.19642857142857145
"j. christoph freytag, ulrike jaeger","u. jaeger, johann c. freytag",0.19642857142857145
"j. c. freytag, u. jaeger","ulrike jaeger, johann christoph freytag",0.19642857142857145
"ulrike jaeger, j. christoph freytag","johann c. freytag, u. jaeger",0.19642857142857145
"b. kr?ll, peter widmayer","p. widmayer, brigitte kr&#246;ll",0.15384615384615385
"b. kr&#246;ll, peter widmayer","p. widmayer, brigitte kr?ll",0.15384615384615385
"b. kr&#246;ll, p. widmayer","peter widmayer, brigitte kr?ll",0.15384615384615385
"p. widmayer, b. kr&#246;ll","brigitte kr?ll, peter widmayer",0.15384615384615385
"p. widmayer, brigitte kr?ll","b. kr&#246;ll, peter widmayer",0.15384615384615385
"k. b&#246;hm, thomas c. rakow","t. c. rakow, klemens b?hm",0.13725490196078433
"k. b?hm, t. c. rakow","thomas c. rakow, klemens b&#246;hm",0.13725490196078433
"thomas c. rakow, k. b&#246;hm","klemens b?hm, t. c. rakow",0.13725490196078433
"t. c. rakow, klemens b?hm","k. b&#246;hm, thomas c. rakow",0.13725490196078433
"thomas c. rakow, klemens b&#246;hm","k. b?hm, t. c. rakow",0.13725490196078433
"k. b&#246;hm, thomas c. rakow","t. c. rakow, klemens b?hm",0.13725490196078433
"thomas c. rakow, k. b&#246;hm","klemens b?hm, t. c. rakow",0.13725490196078433
"a. charles meltzer, dong k. shin","d. keun shin, arnold c. meltzer",0.15517241379310345
"arnold charles meltzer, d. k. shin","dong keun shin, a. c. meltzer",0.15517241379310345
"a. c. meltzer, d. k. shin","dong keun shin, arnold charles meltzer",0.15517241379310345
"dong keun shin, a. c. meltzer","arnold charles meltzer, d. k. shin",0.15517241379310345
"a. c. meltzer, d. k. shin","dong keun shin, arnold charles meltzer",0.15517241379310345
"d. k. shin, a. charles meltzer","arnold c. meltzer, dong keun shin",0.15517241379310345
"t. imielinski, daniel barbar?","d. barbar&#225;, tomasz imieli&#324;ski",0.1694915254237288
"tomasz imielinski, d. barbar?","daniel barbar&#225;, t. imieli&#324;ski",0.1694915254237288
"t. imielinski, daniel barbar?","d. barbar&#225;, tomasz imieli&#324;ski",0.1694915254237288
"tomasz imielinski, d. barbar?","daniel barbar&#225;, t. imieli&#324;ski",0.1694915254237288
"d. barbar?, tomasz imielinski","t. imieli&#324;ski, daniel barbar&#225;",0.1694915254237288
"jim gray, goetz graefe","g. graefe, j. gray",0.18181818181818185
"g. graefe, j. gray","jim gray, goetz graefe",0.18181818181818185
"goetz graefe, jim gray","j. gray, g. graefe",0.18181818181818185
"g. graefe, j. gray","jim gray, goetz graefe",0.18181818181818185
"wolfgang klas, peter dadam","p. dadam, w. klas",0.175
"wolfgang klas, peter dadam","p. dadam, w. klas",0.175
"christian b&#246;hm, hans-peter kriegal, stefan berchtold","s. berchtold, h. kriegel, c. b?hm",0.18181818181818185
"c. b&#246;hm, s. berchtold, hans-peter kriegal","stefan berchtold, h. kriegel, christian b?hm",0.1973684210526316
"dallan quass, j. widom","jennifer widom, d. quass",0.19047619047619047
"d. quass, jennifer widom","j. widom, dallan quass",0.19047619047619047
"d. quass, j. widom","jennifer widom, dallan quass",0.19047619047619047
"willem jonker, heribert sch&#252;tz","h. sch?tz, w. jonker",0.1346153846153846
"h. sch?tz, w. jonker","willem jonker, heribert sch&#252;tz",0.1346153846153846
"heribert sch?tz, willem jonker","w. jonker, h. sch&#252;tz",0.1346153846153846
"w. jonker, h. sch&#252;tz","heribert sch?tz, willem jonker",0.1346153846153846
"w. jonker, h. sch&#252;tz","heribert sch?tz, w. jonker",0.1956521739130435
"w. jonker, h. sch&#252;tz","heribert sch?tz, willem jonker",0.1346153846153846
"h. sch?tz, willem jonker","w. jonker, heribert sch&#252;tz",0.1346153846153846
"h. sch?tz, w. jonker","willem jonker, heribert sch&#252;tz",0.1346153846153846
"h. sch?tz, willem jonker","w. jonker, heribert sch&#252;tz",0.1346153846153846
"w. jonker, h. sch&#252;tz","heribert sch?tz, willem jonker",0.1346153846153846
"willem jonker, heribert sch&#252;tz","h. sch?tz, w. jonker",0.1346153846153846
"heribert sch?tz, willem jonker","w. jonker, h. sch&#252;tz",0.1346153846153846
"h. sch?tz, willem jonker","w. jonker, heribert sch&#252;tz",0.1346153846153846
"heribert sch?tz, w. jonker","willem jonker, h. sch&#252;tz",0.1346153846153846
"w. jonker, heribert sch&#252;tz","h. sch?tz, w. jonker",0.1956521739130435
"w. jonker, heribert sch&#252;tz","h. sch?tz, w. jonker",0.1956521739130435
"w. jonker, h. sch&#252;tz","heribert sch?tz, willem jonker",0.1346153846153846
"sumit sarkar, debabrata dey","d. dey, s. sarkar",0.175
"s. sarkar, debabrata dey","d. dey, sumit sarkar",0.175
"debabrata dey, s. sarkar","sumit sarkar, d. dey",0.17073170731707318
"s. sarkar, debabrata dey","d. dey, sumit sarkar",0.175
"d. dey, s. sarkar","sumit sarkar, debabrata dey",0.175
"sumit sarkar, debabrata dey","d. dey, s. sarkar",0.175
"s. sarkar, d. dey","debabrata dey, sumit sarkar",0.17073170731707318
"d. dey, sumit sarkar","s. sarkar, debabrata dey",0.175
"s. sarkar, d. dey","debabrata dey, sumit sarkar",0.17073170731707318
"s. sarkar, debabrata dey","d. dey, sumit sarkar",0.175
"p. goel, b. r. iyer","bala iyer, piyush goel",0.15384615384615385
"p. goel, bala iyer","b. r. iyer, piyush goel",0.15384615384615385
"b. r. iyer, piyush goel","p. goel, balakrishna r. iyer",0.1956521739130435
"b. r. iyer, p. goel","piyush goel, bala iyer",0.15384615384615385
"p. goel, balakrishna r. iyer","bala iyer, piyush goel",0.17391304347826084
"p. goel, b. iyer","balakrishna r. iyer, piyush goel",0.15555555555555556
"b. r. iyer, piyush goel","p. goel, balakrishna r. iyer",0.1956521739130435
"p. goel, bala iyer","b. iyer, piyush goel",0.16666666666666666
