seq1,seq2,authors_authors_jac_qgm_3_qgm_3
"tolga bozkaya, meral ozsoyoglu","z. m. ?zsoyoglu, t. bozkaya",0.24489795918367346
"z. meral ?zsoyoglu, t. bozkaya","tolga bozkaya, m. ozsoyoglu",0.24489795918367346
"z. meral ?zsoyoglu, tolga bozkaya","t. bozkaya, m. ozsoyoglu",0.24489795918367346
"tolga bozkaya, m. ozsoyoglu","z. meral ?zsoyoglu, t. bozkaya",0.24489795918367346
"t. bozkaya, meral ozsoyoglu","z. m. ?zsoyoglu, tolga bozkaya",0.24489795918367346
"g&#237;sli r. hjaltason, hanan samet","h. samet, g. r. hjaltason",0.3
"g. r. hjaltason, hanan samet","h. samet, g&#237;sli r. hjaltason",0.3
"h. samet, g&#237;sli r. hjaltason","g. r. hjaltason, hanan samet",0.3
"g&#237;sli r. hjaltason, hanan samet","h. samet, g. r. hjaltason",0.3
"g&#237;sli r. hjaltason, h. samet","hanan samet, g. r. hjaltason",0.3
"g&#237;sli r. hjaltason, hanan samet","h. samet, g. r. hjaltason",0.3
"h. samet, g&#237;sli r. hjaltason","g. r. hjaltason, hanan samet",0.3
"g. r. hjaltason, hanan samet","h. samet, g&#237;sli r. hjaltason",0.3
s. alagic,suad alag&#237;c,0.20833333333333331
s. alag&#237;c,suad alagic,0.20833333333333331
"m. klusch, katia sycara, j. lu, seth widoff","s. widoff, k. sycara, jianguo lu, matthias klusch",0.2972972972972973
"m. klusch, jianguo lu, katia sycara, s. widoff","k. p. sycara, matthias klusch, seth widoff, j. lu",0.2857142857142857
"matthias klusch, s. widoff, k. p. sycara, jianguo lu","katia sycara, j. lu, seth widoff, m. klusch",0.2857142857142857
"leo obrst, ken smith","k. smith, l. obrst",0.2352941176470588
"leo obrst, ken smith","k. smith, l. obrst",0.2352941176470588
"limsoon wong, louxin zhang, jing chen","j. chen, l. wong, l. zhang",0.2653061224489796
"j. chen, louxin zhang, l. wong","l. zhang, limsoon wong, jing chen",0.28
"jing chen, limsoon wong, louxin zhang","l. wong, l. zhang, j. chen",0.26
"jing chen, limsoon wong, l. zhang","l. wong, louxin zhang, j. chen",0.28
"abdelsalam helal, x. liu, w. du","w. du, a. helal, xiangning liu",0.27450980392156865
"a. helal, xiangning liu, weimin du","abdelsalam helal, w. du, x. liu",0.2545454545454545
"xiangning liu, a. helal, weimin du","a. helal, w. du, x. liu",0.2978723404255319
"weimin du, a. helal, xiangning liu","a. helal, x. liu, w. du",0.2978723404255319
"a. helal, x. liu, w. du","w. du, abdelsalam helal, xiangning liu",0.27450980392156865
"abdelsalam helal, x. liu, weimin du","w. du, x. liu, a. helal",0.2708333333333333
"weimin du, x. liu, a. helal","xiangning liu, abdelsalam helal, weimin du",0.2857142857142857
"x. liu, weimin du, a. helal","xiangning liu, abdelsalam helal, w. du",0.21428571428571427
"x. liu, a. helal, w. du","w. du, xiangning liu, abdelsalam helal",0.2307692307692308
"xiangning liu, w. du, abdelsalam helal","weimin du, x. liu, a. helal",0.24074074074074076
"xiangning liu, a. helal, w. du","w. du, x. liu, abdelsalam helal",0.2307692307692308
"xiangning liu, w. du, a. helal","abdelsalam helal, x. liu, w. du",0.2549019607843137
"x. liu, a. helal, weimin du","abdelsalam helal, w. du, xiangning liu",0.21052631578947367
"xiangning liu, a. helal, w. du","weimin du, x. liu, a. helal",0.2765957446808511
"abdelsalam helal, w. du, xiangning liu","weimin du, a. helal, x. liu",0.2545454545454545
"weimin du, xiangning liu, a. helal","x. liu, w. du, abdelsalam helal",0.24074074074074076
"x. liu, abdelsalam helal, w. du","xiangning liu, weimin du, a. helal",0.21428571428571427
"s. h. chee, j. han, osmar r. za?ane, ze-nian li, j. chiang","o. r. za&#239;ane, jenny y. chiang, jiawei han, z. li, sonny h. chee",0.2857142857142857
"bin li, dennis shasha","d. shasha, bin li",0.25
"d. shasha, b. li","bin li, d. shasha",0.25
"d. shasha, b. li","bin li, d. shasha",0.25
"dennis shasha, bin li","bin li, d. shasha",0.25
"bin li, dennis shasha","d. shasha, bin li",0.25
"bin li, d. shasha","dennis shasha, bin li",0.25
"d. shasha, b. li","b. li, dennis shasha",0.2258064516129032
"bin li, d. shasha","d. shasha, b. li",0.25
"dennis shasha, bin li","bin li, d. shasha",0.25
"bin li, d. shasha","d. shasha, b. li",0.25
"d. shasha, bin li","bin li, dennis shasha",0.25
"b. li, d. shasha","d. shasha, bin li",0.25
"r. suorsa, j. nauman","john nauman, ray suorsa",0.2702702702702703
"r. suorsa, john nauman","j. nauman, ray suorsa",0.2702702702702703
"ray suorsa, john nauman","j. nauman, r. suorsa",0.2702702702702703
"ray suorsa, j. nauman","john nauman, r. suorsa",0.2702702702702703
"j. nauman, ray suorsa","r. suorsa, john nauman",0.2702702702702703
"ray suorsa, john nauman","j. nauman, r. suorsa",0.2702702702702703
"r. suorsa, john nauman","j. nauman, ray suorsa",0.2702702702702703
"r. suorsa, j. nauman","john nauman, ray suorsa",0.2702702702702703
"john nauman, r. suorsa","ray suorsa, j. nauman",0.2702702702702703
"k. ng, h. liu, hweebong kwah","h. kwah, huan liu, k. ng",0.2790697674418605
"k. ng, h. liu, h. kwah","huan liu, hweebong kwah, k. ng",0.2619047619047619
"huan liu, hweebong kwah, kiansing ng","k. ng, huan liu, h. kwah",0.2653061224489796
"k. ng, h. liu, h. kwah","huan liu, hweebong kwah, k. ng",0.2619047619047619
"k. ng, h. liu, hweebong kwah","h. kwah, kiansing ng, h. liu",0.2888888888888889
"kiansing ng, hweebong kwah, huan liu","h. kwah, huan liu, k. ng",0.2916666666666667
"kiansing ng, h. liu, h. kwah","h. kwah, k. ng, huan liu",0.2619047619047619
"kiansing ng, huan liu, h. kwah","huan liu, hweebong kwah, k. ng",0.2857142857142857
"kiansing ng, hweebong kwah, huan liu","k. ng, h. liu, h. kwah",0.2127659574468085
"h. kwah, huan liu, k. ng","kiansing ng, h. kwah, h. liu",0.2619047619047619
"h. liu, kiansing ng, hweebong kwah","h. kwah, k. ng, huan liu",0.2708333333333333
"huan liu, hweebong kwah, k. ng","k. ng, h. liu, h. kwah",0.2619047619047619
"huan liu, hweebong kwah, k. ng","h. kwah, kiansing ng, h. liu",0.24489795918367346
"huan liu, hweebong kwah, k. ng","kiansing ng, huan liu, h. kwah",0.2857142857142857
"huan liu, hweebong kwah, k. ng","k. ng, h. liu, h. kwah",0.2619047619047619
"kiansing ng, h. kwah, h. liu","k. ng, huan liu, hweebong kwah",0.23404255319148934
"s. zdonik, michael franklin","m. j. franklin, stanley b. zdonik",0.2549019607843137
"stan zdonik, m. franklin","michael franklin, s. zdonik",0.2790697674418605
"stan zdonik, m. franklin","michael j. franklin, stanley b. zdonik",0.29411764705882354
"michael j. franklin, stanley b. zdonik","s. zdonik, m. franklin",0.28
"s. zdonik, m. franklin","michael franklin, stan zdonik",0.2790697674418605
"s. b. zdonik, m. j. franklin","michael franklin, stan zdonik",0.24489795918367346
"stan zdonik, m. franklin","michael j. franklin, stanley b. zdonik",0.29411764705882354
"m. franklin, stan zdonik","s. zdonik, michael franklin",0.2790697674418605
"stan zdonik, m. franklin","michael j. franklin, s. b. zdonik",0.2708333333333333
"michael franklin, stan zdonik","s. b. zdonik, m. j. franklin",0.24489795918367346
"michael j. franklin, stanley b. zdonik","stan zdonik, m. franklin",0.29411764705882354
"michael franklin, stan zdonik","s. b. zdonik, m. j. franklin",0.24489795918367346
"stan zdonik, m. franklin","michael j. franklin, stanley b. zdonik",0.29411764705882354
"s. b. zdonik, m. j. franklin","michael franklin, stan zdonik",0.24489795918367346
"h. pirahesh, b. reinwald","berthold reinwald, hamid pirahesh",0.2978723404255319
"b. reinwald, hamid pirahesh","h. pirahesh, berthold reinwald",0.2978723404255319
"h. pirahesh, berthold reinwald","b. reinwald, hamid pirahesh",0.2978723404255319
"b. reinwald, hamid pirahesh","h. pirahesh, berthold reinwald",0.2978723404255319
"b. reinwald, hamid pirahesh","h. pirahesh, berthold reinwald",0.2978723404255319
"h. pirahesh, berthold reinwald","b. reinwald, hamid pirahesh",0.2978723404255319
"b. reinwald, hamid pirahesh","h. pirahesh, berthold reinwald",0.2978723404255319
"hamid pirahesh, b. reinwald","berthold reinwald, h. pirahesh",0.2978723404255319
"michael pizzo, jos? a. blakeley","j. a. blakeley, m. j. pizzo",0.2978723404255319
"michael pizzo, jos? a. blakeley","j. a. blakeley, m. j. pizzo",0.2978723404255319
"nabil r. adam, yelena yesha","y. yesha, n. r. adam",0.25
"yelena yesha, n. r. adam","nabil r. adam, y. yesha",0.24390243902439024
"y. yesha, n. r. adam","nabil r. adam, yelena yesha",0.25
"n. r. adam, y. yesha","yelena yesha, nabil r. adam",0.24390243902439024
"yelena yesha, nabil r. adam","n. r. adam, y. yesha",0.24390243902439024
"n. r. adam, y. yesha","yelena yesha, nabil r. adam",0.24390243902439024
"g. graefe, per-&#197;ke larson","p. larson, g. graefe",0.2857142857142857
"p. larson, goetz graefe","g. graefe, per-?ke larson",0.2380952380952381
"g. graefe, per-?ke larson","p. larson, goetz graefe",0.2380952380952381
"g. graefe, per-?ke larson","p. larson, goetz graefe",0.2380952380952381
"p. larson, g. graefe","goetz graefe, per-?ke larson",0.2380952380952381
"per-?ke larson, goetz graefe","g. graefe, per-&#197;ke larson",0.2916666666666667
"p. larson, goetz graefe","g. graefe, per-&#197;ke larson",0.2127659574468085
"per-&#197;ke larson, g. graefe","goetz graefe, per-?ke larson",0.2916666666666667
"per-&#197;ke larson, goetz graefe","g. graefe, per-?ke larson",0.2916666666666667
"per-&#197;ke larson, g. graefe","g. graefe, p. larson",0.2857142857142857
"per-&#197;ke larson, g. graefe","goetz graefe, per-?ke larson",0.2916666666666667
"per-?ke larson, goetz graefe","g. graefe, per-&#197;ke larson",0.2916666666666667
"g. graefe, per-&#197;ke larson","p. larson, goetz graefe",0.2127659574468085
"g. graefe, per-&#197;ke larson","p. larson, goetz graefe",0.2127659574468085
"g. graefe, per-?ke larson","per-&#197;ke larson, goetz graefe",0.2916666666666667
"goetz graefe, p. larson","per-?ke larson, g. graefe",0.2380952380952381
"per-?ke larson, goetz graefe","g. graefe, p. larson",0.2380952380952381
"per-?ke larson, g. graefe","goetz graefe, p. larson",0.2380952380952381
"g. graefe, p. larson","per-?ke larson, goetz graefe",0.2380952380952381
"j. scott vitter, yossi matias, min wang","m. wang, y. matias, jeffrey s. vitter",0.25
"m. wang, y. matias, j. scott vitter","yossi matias, jeffrey s. vitter, min wang",0.25
"j. scott vitter, yossi matias, min wang","m. wang, jeffrey s. vitter, y. matias",0.25
"m. wang, y. matias, j. s. vitter","yossi matias, jeffrey scott vitter, m. wang",0.29508196721311475
"jeffrey s. vitter, min wang, y. matias","j. scott vitter, yossi matias, m. wang",0.2903225806451613
"j. s. vitter, min wang, y. matias","yossi matias, jeffrey scott vitter, m. wang",0.25
"yossi matias, jeffrey s. vitter, m. wang","y. matias, min wang, j. scott vitter",0.2903225806451613
"min wang, j. scott vitter, yossi matias","y. matias, m. wang, jeffrey s. vitter",0.25
"m. wang, y. matias, jeffrey s. vitter","yossi matias, j. scott vitter, min wang",0.25
"min wang, yossi matias, jeffrey scott vitter","j. s. vitter, y. matias, m. wang",0.25
"g. weikum, david b. lomet","d. lomet, gerhard weikum",0.2325581395348837
"gerhard weikum, d. lomet","david b. lomet, g. weikum",0.2325581395348837
"g. weikum, d. lomet","david b. lomet, gerhard weikum",0.2325581395348837
"g. weikum, d. lomet","david b. lomet, gerhard weikum",0.2325581395348837
"g. weikum, d. b. lomet","david lomet, g. weikum",0.2972972972972973
"g. weikum, d. lomet","david b. lomet, gerhard weikum",0.2325581395348837
"g. weikum, d. lomet","david b. lomet, gerhard weikum",0.2325581395348837
"g. weikum, d. lomet","d. b. lomet, gerhard weikum",0.28205128205128205
"d. lomet, g. weikum","gerhard weikum, d. b. lomet",0.28205128205128205
"g. weikum, d. b. lomet","david lomet, gerhard weikum",0.20454545454545456
"david b. lomet, gerhard weikum","g. weikum, d. b. lomet",0.2727272727272727
"g. weikum, d. b. lomet","david lomet, gerhard weikum",0.20454545454545456
"david b. lomet, gerhard weikum","g. weikum, d. b. lomet",0.2727272727272727
"david lomet, g. weikum","gerhard weikum, d. lomet",0.2195121951219512
"david lomet, g. weikum","gerhard weikum, d. b. lomet",0.20454545454545456
"d. b. lomet, g. weikum","gerhard weikum, david lomet",0.20454545454545456
"g. weikum, david b. lomet","d. b. lomet, gerhard weikum",0.2727272727272727
"gerhard weikum, david lomet","d. lomet, g. weikum",0.2195121951219512
"g. weikum, d. lomet","david lomet, gerhard weikum",0.2195121951219512
"gerhard weikum, d. lomet","david b. lomet, g. weikum",0.2325581395348837
"hector garcia-molina, kevin chen-chuan chang","k. c. chang, h. garcia-molina",0.27586206896551724
"h. garcia-molina, k. c. chang","chen-chuan k. chang, h&#233;ctor garc&#237;a-molina",0.24615384615384614
"h. garcia-molina, k. c. chang","kevin chen-chuan chang, hector garcia-molina",0.27586206896551724
"c. k. chang, h&#233;ctor garc&#237;a-molina","kevin chen-chuan chang, h. garcia-molina",0.2769230769230769
"h&#233;ctor garc&#237;a-molina, chen-chuan k. chang","kevin c. chang, h. garcia-molina",0.2
"h. garcia-molina, k. chen-chuan chang","c. k. chang, h&#233;ctor garc&#237;a-molina",0.24615384615384614
"kenneth salem, a. p. marathe","arunprasad p. marathe, k. salem",0.26
"kenneth salem, arunprasad p. marathe","a. p. marathe, k. salem",0.26
"kenneth salem, a. p. marathe","arunprasad p. marathe, k. salem",0.26
"jeffrey scott vitter, min wang","min wang, j. s. vitter",0.24444444444444444
"j. s. vitter, m. wang","min wang, j. scott vitter",0.25
"jeffrey s. vitter, min wang","min wang, j. scott vitter",0.24444444444444444
"min wang, j. scott vitter","j. s. vitter, m. wang",0.25
"jeffrey scott vitter, min wang","min wang, j. s. vitter",0.24444444444444444
"j. scott vitter, min wang","min wang, jeffrey s. vitter",0.24444444444444444
"min wang, j. scott vitter","j. s. vitter, m. wang",0.25
"j. s. vitter, min wang","m. wang, jeffrey s. vitter",0.2682926829268293
"m. wang, jeffrey s. vitter","j. s. vitter, min wang",0.2682926829268293
"j. s. vitter, m. wang","min wang, j. scott vitter",0.25
"min wang, j. s. vitter","jeffrey s. vitter, m. wang",0.2682926829268293
"j. s. vitter, min wang","min wang, jeffrey scott vitter",0.24444444444444444
"j. scott vitter, m. wang","min wang, j. s. vitter",0.25
"m. wang, j. s. vitter","jeffrey s. vitter, min wang",0.2682926829268293
"jeffrey s. vitter, min wang","m. wang, j. s. vitter",0.2682926829268293
"jeffrey s. vitter, m. wang","m. wang, j. scott vitter",0.2272727272727273
"jeffrey s. vitter, min wang","m. wang, j. s. vitter",0.2682926829268293
"m. wang, jeffrey s. vitter","j. scott vitter, m. wang",0.2272727272727273
"min wang, j. s. vitter","jeffrey s. vitter, m. wang",0.2682926829268293
"j. scott vitter, m. wang","min wang, j. s. vitter",0.25
"c. y. chan, y. e. ioannidis","yannis e. ioannidis, chee yong chan",0.2978723404255319
"d. kim, ju-hong lee, c. chung","chin-wan chung, d. kim, j. lee",0.26
"j. lee, deok-hwan kim, c. chung","chin-wan chung, d. kim, ju-hong lee",0.2280701754385965
"ju-hong lee, d. kim, chin-wan chung","c. chung, d. kim, j. lee",0.2916666666666667
"chin-wan chung, d. kim, j. lee","deok-hwan kim, ju-hong lee, c. chung",0.2280701754385965
"deok-hwan kim, chin-wan chung, j. lee","j. lee, c. chung, d. kim",0.2653061224489796
"ju-hong lee, deok-hwan kim, c. chung","c. chung, j. lee, d. kim",0.2549019607843137
"c. chung, j. lee, d. kim","ju-hong lee, d. kim, chin-wan chung",0.2916666666666667
"c. chung, d. kim, ju-hong lee","deok-hwan kim, j. lee, c. chung",0.2549019607843137
"c. chung, d. kim, j. lee","deok-hwan kim, ju-hong lee, c. chung",0.2549019607843137
"deok-hwan kim, ju-hong lee, c. chung","chin-wan chung, d. kim, j. lee",0.2280701754385965
"deok-hwan kim, j. lee, c. chung","d. kim, chin-wan chung, ju-hong lee",0.2777777777777778
"c. chung, j. lee, d. kim","d. kim, chin-wan chung, ju-hong lee",0.2653061224489796
"deok-hwan kim, j. lee, chin-wan chung","j. lee, c. chung, d. kim",0.2653061224489796
"c. chung, j. lee, d. kim","ju-hong lee, d. kim, chin-wan chung",0.2916666666666667
"c. chung, j. lee, d. kim","deok-hwan kim, ju-hong lee, c. chung",0.2549019607843137
"d. kim, ju-hong lee, chin-wan chung","c. chung, d. kim, j. lee",0.2653061224489796
"ju-hong lee, d. kim, c. chung","d. kim, chin-wan chung, j. lee",0.2653061224489796
"j. lee, deok-hwan kim, c. chung","chin-wan chung, d. kim, j. lee",0.3
m. wu,ming-chuan wu,0.2222222222222222
ming-chuan wu,m. wu,0.2222222222222222
ming-chuan wu,m. wu,0.2222222222222222
"mark tuttle, d. lomet","d. b. lomet, m. r. tuttle",0.28205128205128205
"david lomet, mark tuttle","mark r. tuttle, d. b. lomet",0.2790697674418605
"m. tuttle, david lomet","d. b. lomet, m. r. tuttle",0.275
"mark tuttle, d. lomet","david b. lomet, m. r. tuttle",0.2325581395348837
"d. b. lomet, mark r. tuttle","m. tuttle, david lomet",0.2325581395348837
"david lomet, m. tuttle","mark r. tuttle, d. b. lomet",0.2325581395348837
"m. tuttle, david lomet","d. lomet, mark tuttle",0.2368421052631579
"m. tuttle, david lomet","d. lomet, mark tuttle",0.2368421052631579
"d. b. lomet, m. r. tuttle","mark tuttle, david lomet",0.20454545454545456
"david lomet, mark tuttle","mark r. tuttle, d. b. lomet",0.2790697674418605
"mark r. tuttle, d. b. lomet","david lomet, m. tuttle",0.2325581395348837
"mark tuttle, david lomet","d. lomet, m. tuttle",0.2368421052631579
"mark tuttle, david lomet","d. b. lomet, mark r. tuttle",0.2790697674418605
"m. tuttle, david lomet","d. b. lomet, m. r. tuttle",0.275
"david b. lomet, mark r. tuttle","m. tuttle, d. lomet",0.2619047619047619
"m. r. tuttle, david b. lomet","d. lomet, mark tuttle",0.2325581395348837
"m. tuttle, d. lomet","david b. lomet, mark r. tuttle",0.2619047619047619
"mark tuttle, d. lomet","david b. lomet, m. r. tuttle",0.2325581395348837
"david lomet, m. tuttle","mark r. tuttle, d. b. lomet",0.2325581395348837
"d. b. lomet, mark r. tuttle","mark tuttle, david lomet",0.2790697674418605
"c. e. dyreson, r. thomas snodgrass","richard t. snodgrass, curtis e. dyreson",0.2833333333333333
"curtis e. dyreson, richard t. snodgrass","r. thomas snodgrass, c. e. dyreson",0.2833333333333333
"richard t. snodgrass, c. e. dyreson","curtis e. dyreson, r. thomas snodgrass",0.2833333333333333
